Category,Ref Code,Bar Code,Name,Sell Price,Cost,Buy Price
Grocery,7874207552,7874207552,Sugar Frosted Flakes,3.89,0,0
Grocery,2840016199,2840016199,Salt & Vinegar,0.5,0,0
Grocery,87136741,87136741,Enfamil Premium,6.99,0,0
Grocery,4116800621,4116800621,Chick-O-Stick,0.15,0,0
Grocery,930000085,930000085,Mt Olive Baby Dill Pickles,3.19,0,0
Grocery,1990000323,1990000323,Clabber Girl Baking Powder,2.29,0,0
Grocery,2840002794,2840002794,Honey BBQ,1.49,0,0
Grocery,8616200151,8616200151,Smart water 23.8 oz,1.49,0,0
Grocery,1200000849,1200000849,MTN Dew 24oz Bottle,1.79,0,0
Grocery,7273029131,7273029131,Pink Lemonade Gallon,2.89,0,0
Grocery,5100001051,5100001051,Chicken & Rice Soup,2.39,0,0
Grocery,7874237131,7874237131,Great Northern Beans,2.69,0,0
Grocery,2430086529,2430086529,Apple Danish,0.99,0,0
Grocery,2840000454,2840000454,Grandma Mini Cookies,0.59,0,0
Grocery,2840000447,2840000447,Grandmas Mini Cookies,0.59,0,0
Grocery,4120900911,4120900911,Blackeye Peas,1.59,0,0
Grocery,1800051068,1800051068,Pillsbury Chocolate Chip,1.29,0,0
Grocery,2840009119,2840009119,Ruffles Queso,1.09,0,0
Grocery,65,65,12oz Drink,1.49,0,0
Grocery,2264897821,2264897821,JuJu Fish,0.59,0,0
Grocery,7064040370,7064040370,Tweety,1.49,0,0
Grocery,7064000264,7064000264,Watermelon Whirl,1.49,0,0
Grocery,7064000248,7064000248,King Size cookies &cream,1.59,0,0
Grocery,4900005865,4900005865,Fanta Orange,0.89,0,0
Grocery,2190001155,2190001155,Cheez Explosion,0.99,0,0
Grocery,2840008767,2840008767,Doritos Cool Ranch,0.5,0,0
Grocery,4790050117,4790050117,Blue Plate Mayo 16oz,3.49,0,0
Grocery,7064000274,7064000274,Jolly Rancher Cool Tubes,1.09,0,0
Grocery,2560000791,2560000791,Crunch Mini Donuts,1.69,0,0
Grocery,7206008106,7206008106,Butter Pecan Half Gallon,4.99,0,0
Grocery,7639710511,7639710511,15.5 oz Jalapeno Slices,2.39,0,0
Grocery,7273029418,7273029418,Blue Raspberry Drink,0.89,0,0
Grocery,7800001400,7800001400,Crush Peach,0.69,0,0
Grocery,7874211884,7874211884,GV Cheeseburger,1.69,0,0
Grocery,9392203850,9392203850,Now & Later,0.15,0,0
Grocery,7641001029,7641001029,Reduced Fat Peanut Butter,0.59,0,0
Grocery,7273029306,7273029306,Orange Quart,1.29,0,0
Grocery,2829360055,2829360055,Salt & Vinegar,0.99,0,0
Grocery,2840056380,2840056380,Chester's Bacon Cheddar,2,0,0
Grocery,7084701902,7084701902,Peace Tea,1.29,0,0
Grocery,7874204836,7874204836,Ranch,2.99,0,0
Grocery,7225000174,7225000174,Honey Bun,0.59,0,0
Grocery,4420941110,4420941110,Duncan Hines Dark Choc. Fudge,1.79,0,0
Grocery,3080062300,3080062300,Peppermint Stick,0.99,0,0
Grocery,4000039412,4000039412,Snickers Peanut Butter,0.89,0,0
Grocery,7641009351,7641009351,Van-O Lunch,0.69,0,0
Grocery,7874236991,7874236991,GV Strawberry Preserves,2.99,0,0
Grocery,2840003905,2840003905,Frito Sunflower Ranch,0.59,0,0
Grocery,1200006153,1200006153,Lipton Tea Pomegranate,1.69,0,0
Grocery,7874213984,7874213984,G.V. Cranberry Sauce,1.89,0,0
Grocery,3760008899,3760008899,Dinty Moore Beef Stew,1.39,0,0
Grocery,1200006146,1200006146,Lipton Diet Tea,1.69,0,0
Grocery,7064000097,7064000097,Sour Wower,0.99,0,0
Grocery,5210008697,5210008697,Meat Tenderizer,1.09,0,0
Grocery,2840001095,2840001095,Taco Bell Refried Beans,2.19,0,0
Grocery,2400016301,2400016301,Cream Style Corn,1.79,0,0
Grocery,2100002699,2100002699,Kraft Sandwich Spread,3.29,0,0
Grocery,7641090281,7641090281,Ranch Peanuts,0.59,0,0
Grocery,7874207632,7874207632,Fruit Spins,3.79,0,0
Grocery,2853412003,2853412003,Herbs Pickled Sausage,0.99,0,0
Grocery,7874207709,7874207709,Fruity Puffs,3.79,0,0
Grocery,7064040351,7064040351,Turtles,1.59,0,0
Grocery,7227327304,7227327304,Pride Cream Style Corn,1.29,0,0
Grocery,2050114696,2050114696,Beef & Cheese,0.99,0,0
Grocery,4420941140,4420941140,Cake Mix Butter,1.79,0,0
Grocery,7874220473,7874220473,GV Pineapple Tidbits 8oz,1.39,0,0
Grocery,8663190780,8663190780,Creamer,2.99,0,0
Grocery,5000001051,5000001051,Carnation Milk 5oz,1.19,0,0
Grocery,2829310021,2829310021,Javis,0.99,0,0
Grocery,4900005691,4900005691,Mello Yello Zero,0.99,0,0
Grocery,7641090054,7641090054,Whole Grain Sharp Cheddar,0.59,0,0
Grocery,4767748248,4767748248,Snickers Ice Cream Bar,2.29,0,0
Grocery,2200000173,2200000173,Juicy Fruit,0.35,0,0
Grocery,2264897844,2264897844,Superior Sour Gummi Bears,0.59,0,0
Grocery,2100065321,2100065321,Macaroni & Cheese,1.99,0,0
Grocery,7874236999,7874236999,Creamy Peanut,3.89,0,0
Grocery,2840000652,2840000652,Grandmas Ginger & White Choc.,0.99,0,0
Grocery,2050114715,2050114715,Spicy Beef & Jalapeno,1.29,0,0
Grocery,7003833187,7003833187,BC Hamburger Dill Slices,1.99,0,0
Grocery,2840000651,2840000651,Cinnamon Twist,0.99,0,0
Grocery,7206008101,7206008101,Vanilla Half Gallon,4.99,0,0
Grocery,9774000084,9774000084,Thurst Burst Blue,0.35,0,0
Grocery,7874237328,7874237328,GV Ranch Dressing,2.99,0,0
Grocery,7827112281,7827112281,Hot & Spicy Nuggets,0.5,0,0
Grocery,2796811050,2796811050,red hot sausage,0.5,0,0
Grocery,2264897805,2264897805,Peach Rings,0.59,0,0
Grocery,4900005575,4900005575,Fanta Orange 16oz,1.09,0,0
Grocery,2829357278,2829357278,Hot Fries,1.09,0,0
Grocery,2840028204,2840028204,Funyuns,1.49,0,0
Grocery,2840003263,2840003263,Flamin Hot Funyuns,1.49,0,0
Grocery,2840000360,2840000360,Flamin Hot Puffs,0.59,0,0
Grocery,2840043314,2840043314,Ruffles Deep Ridged,1.49,0,0
Grocery,5272910114,5272910114,Sweetened Condensed Milk,2.69,0,0
Grocery,2050114701,2050114701,Uncle Bens Beef Stick,0.99,0,0
Grocery,7874237352,7874237352,Italian Dressing,2.99,0,0
Grocery,7874211876,7874211876,GV Beef Stroganoff,1.69,0,0
Grocery,7084781452,7084781452,Peace Tea Sweet Lemon,0.99,0,0
Grocery,2190098193,2190098193,Quitos,0.99,0,0
Grocery,2400001049,2400001049,Garlic and Onion,1.49,0,0
Grocery,4400000752,4400000752,Chips Ahoy ,2.39,0,0
Grocery,7874222941,7874222941,GV Cooking Spray,3.19,0,0
Grocery,7800000327,7800000327,Diet Dr. Pepper 16oz,1.09,0,0
Grocery,1200004103,1200004103,Ocean Spray Cran-Lemonade,1.89,0,0
Grocery,4900005573,4900005573,Fanta Pineapple 16oz,1.09,0,0
Grocery,7641008456,7641008456,Snack Mix,0.99,0,0
Grocery,7273060017,7273060017,Frog Spit,0.99,0,0
Grocery,4900005989,4900005989,Powerade Melon 32oz,1.49,0,0
Grocery,2840007868,2840007868,Sour Cream & Onion,1.09,0,0
Grocery,1200011046,1200011046,Kick Fruit Punch,2.09,0,0
Grocery,2840000575,2840000575,Nacho Munchies,0.59,0,0
Grocery,3715910001,3715910001,Keith's Pork Sauage,3.49,0,0
Grocery,2560000348,2560000348,Chocolate Bells,1.69,0,0
Grocery,7756740441,7756740441,Big Stick,0.99,0,0
Grocery,2800001159,2800001159,Butterfinger,0.89,0,0
Grocery,2430073504,2430073504,Coconut,0.25,0,0
Grocery,2829360005,2829360005,Brims Classic,0.99,0,0
Grocery,1254661756,1254661756,Trident White,1.19,0,0
Grocery,7874201407,7874201407,Mustard Greens,1.29,0,0
Grocery,7373106000,7373106000,Corn Tortillas 80ct,5.79,0,0
Grocery,7206008123,7206008123, Chocolate Chip Half Gallon,4.99,0,0
Grocery,3400000240,3400000240,Hershey Bar,0.99,0,0
Grocery,3400000239,3400000239,Cookies & Cream,0.99,0,0
Grocery,2050111011,2050111011,Beef Steak,1.49,0,0
Grocery,7225004065,7225004065,Layer Cakes,1.49,0,0
Grocery,2400016302,2400016302,Del Monte Whole Kernel Corn,2.89,0,0
Grocery,7206008104,7206008104,Strawberry Half Gallon,4.99,0,0
Grocery,4178900122,4178900122,Instant Beef Flavor,0.59,0,0
Grocery,1200000203,1200000203,Fruit Punch,0.69,0,0
Grocery,8942485613,8942485613,Giant Peppermint Sticks,0.99,0,0
Grocery,2430086579,2430086579,Choc. Honey Buns,0.75,0,0
Grocery,2840009058,2840009058,Tostitos Smooth & Cheesy,3.99,0,0
Grocery,2829380261,2829380261,Cheese Balls,0.89,0,0
Grocery,2840004012,2840004012,Cheetos Flamin Hot,0.38,0,0
Grocery,7273066002,7273066002,RootBeer Float ,1.49,0,0
Grocery,5150023913,5150023913,Crisco All Veg. ,3.59,0,0
Grocery,2840008764,2840008764,Ruffles Cheddar & Sour Cream,0.5,0,0
Grocery,7641090074,7641090074,Honey Toasted Peanuts,0.59,0,0
Grocery,7064000246,7064000246,Crunch Candy Center,1.49,0,0
Grocery,2840002820,2840002820,Doritos Cool Ranch,1.49,0,0
Grocery,1200080386,1200080386,Mtn Dew 1.5 Liter,1.89,0,0
Grocery,2430083799,2430083799,Apple Pie,1.29,0,0
Grocery,2430078108,2430078108,Oats & Honey,0.5,0,0
Grocery,2829318525,2829318525,Brims White Cheddar Popcorn,1.09,0,0
Grocery,2840042053,2840042053,Lays Barbecue,1.49,0,0
Grocery,2190098177,2190098177,Toms Vinegar & Salt,1.09,0,0
Grocery,1254661229,1254661229,Trident Original,1.19,0,0
Grocery,2840000229,2840000229,Chester's Flamin Hot Puffcorn,2,0,0
Grocery,2829343907,2829343907,Hot Corn Chips,0.5,0,0
Grocery,4300095527,4300095527,Strawberry Kiwi,0.39,0,0
Grocery,7641090108,7641090108,Chocolate Nekot Peanut Butter,0.59,0,0
Grocery,2840008768,2840008768,Doritos Nacho Cheese,0.5,0,0
Grocery,2264897801,2264897801,Gummi Bears,0.59,0,0
Grocery,7206008043,7206008043,Belgian Chocolate Pint,2.59,0,0
Grocery,7064040443,7064040443,Sonic,1.59,0,0
Grocery,7206008103,7206008103,Chocolate half gallon ,4.99,0,0
Grocery,4220000066,4220000066,RIP IT Atomic Pom,0.99,0,0
Grocery,4420900438,4420900438,Creamy Home Style Vanilla,2.59,0,0
Grocery,4420940500,4420940500,Creamy Home Style Lemon,2.59,0,0
Grocery,2050179510,2050179510,Hickory Smoked Jerky,3.99,0,0
Grocery,7756700396,7756700396,Cyclone,1.69,0,0
Grocery,2050114724,2050114724,Bass Pro Hot Pickled Sausage,1.29,0,0
Grocery,7084700972,7084700972,Peace Tea Pink Lemonade,0.99,0,0
Grocery,5100001293,5100001293,Tomato Juice,1.09,0,0
Grocery,3940002834,3940002834,Pork & Beans,1.29,0,0
Grocery,7273026203,7273026203,Chocolate Milk,4.19,0,0
Grocery,2840003720,2840003720,Doritos Spicy Sweet,1.49,0,0
Grocery,5200032868,5200032868,L.L,1.39,0,0
Grocery,7273021406,7273021406,Whole Pints,1.59,0,0
Grocery,5070029215,5070029215,UnSalted Crackers,2.69,0,0
Grocery,7235935101,7235935101,Cupcakes,1.49,0,0
Grocery,7827100122,7827100122,Vitners salt & sour,0.4,0,0
Grocery,5210008690,5210008690,5 TH Season Garlic Powder,1.09,0,0
Grocery,7064000355,7064000355,Cookies & Cream,1.49,0,0
Grocery,5210008695,5210008695,Garlic Salt,1.09,0,0
Grocery,3400000440,3400000440,Reeses,0.99,0,0
Grocery,2840042073,2840042073,Doritos,1.49,0,0
Grocery,4000000163,4000000163,Tropical Skittles,0.99,0,0
Grocery,2840003058,2840003058,Cheetos White Cheddar,0.99,0,0
Grocery,2829370030,2829370030,Pizza Chips,0.99,0,0
Grocery,4300095434,4300095434,Kool Aid Pina Pineapple,0.39,0,0
Grocery,7800000994,7800000994,12oz Dr. Pepper Bottle,0.99,0,0
Grocery,7084700402,7084700402,Peace Tea Sweet Lemon,1.29,0,0
Grocery,2840000003,2840000003,Cheese Dip,1.39,0,0
Grocery,7227324384,7227324384,Pride Green Beans,1.29,0,0
Grocery,2829318236,2829318236,Caramel Popcorn,1.39,0,0
Grocery,7890720041,7890720041,Taco-Litos,0.99,0,0
Grocery,2430083571,2430083571,Swiss Cake,0.5,0,0
Grocery,7273021110,7273021110,Whole Gallon,6.19,0,0
Grocery,2840043090,2840043090,Sour Cream & Onion,1.49,0,0
Grocery,3010003566,3010003566,Grahams Crackers,2.19,0,0
Grocery,7641040008,7641040008,Triple Nut,0.79,0,0
Grocery,7016397290,7016397290,Unsalted Crackers,2.19,0,0
Grocery,2840016223,2840016223,Cracker Jack Butter Toffee,1.49,0,0
Grocery,1.20E+12,1.20E+12,Crackers,0.59,0,0
Grocery,4856407403,4856407403,Tortillas,3.99,0,0
Grocery,7874209905,7874209905,GV Baby Dill Pickles,3.29,0,0
Grocery,2264897806,2264897806,Neon Worms,0.59,0,0
Grocery,5100001261,5100001261,Cream Of Mushroom Soup,1.89,0,0
Grocery,1941050001,1941050001,5 Hour energy,2.99,0,0
Grocery,7064000350,7064000350,Star Bar,1.09,0,0
Grocery,4300095687,4300095687,Kool Aid Mixed Berry,0.39,0,0
Grocery,2840002816,2840002816,Cheetos Crunchy,1.49,0,0
Grocery,2829350002,2829350002, Hot BBQ Cracklins,1.09,0,0
Grocery,2840004179,2840004179,Munchies Peanuts Flammin Hot,0.59,0,0
Grocery,4000000102,4000000102,Snickers,0.89,0,0
Grocery,2840000861,2840000861,Barbecue ,0.38,0,0
Grocery,4300095499,4300095499,Kool Aid Watermelon Kiwi,0.39,0,0
Grocery,7874231324,7874231324,Baby Dill,3.29,0,0
Grocery,1480058221,1480058221,lemon juice,2.09,0,0
Grocery,1330012307,1330012307,Quick Grits,1.89,0,0
Grocery,7064030444,7064030444,Froz Fruit Chunky Mango,1.59,0,0
Grocery,2800089503,2800089503,Nestle Chocolate,2.09,0,0
Grocery,5100006187,5100006187,Vegetable Beef,2.39,0,0
Grocery,2050111008,2050111008,Beef & Cheese,1.49,0,0
Grocery,2700042239,2700042239,Mushroom,1.49,0,0
Grocery,1.20E+12,1.20E+12,Unsalted Crackers,0.69,0,0
Grocery,7874236945,7874236945,Green Beans,1.29,0,0
Grocery,2829388254,2829388254,Cheese Balls,0.99,0,0
Grocery,2840007869,2840007869,Cheddar & Sour ,1.09,0,0
Grocery,2050114722,2050114722,Bass Pro Sticks,1.29,0,0
Grocery,7047300624,7047300624,Sweetened Tea,2.19,0,0
Grocery,1300000285,1300000285,Worcheshire Sauce,1.85,0,0
Grocery,2840000950,2840000950,Doritos Jacked Smoky Chipotle ,1.09,0,0
Grocery,7064031070,7064031070,BIG Neapolitan,1.59,0,0
Grocery,4900000008,4900000008,Coca Cola 12.5oz,0.99,0,0
Grocery,7273066014,7273066014,Dream Bar,1.69,0,0
Grocery,7373100415,7373100415,Flour Torillas,3.99,0,0
Grocery,2430083536,2430083536,Fudge Brownie,0.5,0,0
Grocery,2068570004,2068570004,Cape Cod Sweet Mesquite BBQ,0.99,0,0
Grocery,7641001010,7641001010,Peanut Butter,0.59,0,0
Grocery,2829351160,2829351160,Sweet & Mild BBQ,0.4,0,0
Grocery,7827103094,7827103094,Vitners BBQ,1.09,0,0
Grocery,3915600029,3915600029,Fish Fry,2.09,0,0
Grocery,8439506101,8439506101,Luck's Pinto Beans,1.19,0,0
Grocery,2700050010,2700050010,Hunts Pasta Sauce,1.49,0,0
Grocery,2840042071i,2840042071i,Doritos Cool Ranch,1.49,0,0
Grocery,4767747419,4767747419,Snickers Ice Cream,2.19,0,0
Grocery,2190098194,2190098194,Quitos Salsa Picante,0.99,0,0
Grocery,2840000712,2840000712,Doritos Sour Cream & Onion,1.09,0,0
Grocery,4900000013,4900000013,12oz Diet Coke Bottle,0.99,0,0
Grocery,7874222876,7874222876,Double Acting,1.89,0,0
Grocery,4120900201,4120900201,Pinto Beans,2.49,0,0
Grocery,2840004320,2840004320,Grandma's Peanut Butter Cookie,0.99,0,0
Grocery,2430083733,2430083733,Chocolate Pie,1.29,0,0
Grocery,4116838147,4116838147,Rainbow Sticks,0.39,0,0
Grocery,2840002693,2840002693,Baken-ets Tangy BBQ,1.09,0,0
Grocery,9392200631,9392200631,Tropical Now & Later,0.99,0,0
Grocery,2840002763,2840002763,Chili Cheese,1.49,0,0
Grocery,2100002809,2100002809,Kraft Macaroni Dinner,1.59,0,0
Grocery,3940002825,3940002825,Pork and Beans 8oz,1.09,0,0
Grocery,7797509085,7797509085,Korn Krunchers,0.99,0,0
Grocery,7084781454,7084781454,peace tea,0.99,0,0
Grocery,4920005675,4920005675,Light Brown Sugar,1.89,0,0
Grocery,2400001839,2400001839,Four Cheese Spaghetti Sauce,1.49,0,0
Grocery,2840007893,2840007893,Rold Gold Pretzels,1.09,0,0
Grocery,4900000182,4900000182,Coca Cola 8oz Glass,1.09,0,0
Grocery,2100065897,2100065897,Macaroni & Cheese,1.99,0,0
Grocery,7206008115,7206008115,Country Vanilla,4.99,0,0
Grocery,7874236998,7874236998,Crunchy Peanut Butter,3.89,0,0
Grocery,1200007176,1200007176,Cranberry Strawberry Kiwi,1.69,0,0
Grocery,7827100310,7827100310,Salt & Sour,1.09,0,0
Grocery,4142000352,4142000352,Red Hots,0.3,0,0
Grocery,2430088112,2430088112,Banana Nut,1.59,0,0
Grocery,2840016212,2840016212,Doritos Dinamita,0.5,0,0
Grocery,2840007903,2840007903,smartfood white cheddar,1.09,0,0
Grocery,3915600013,3915600013,Chicken Fry,2.09,0,0
Grocery,2700050007,2700050007,Hunt's Pasta Sauce,1.49,0,0
Grocery,6414404315,6414404315,Beef Ravioli,1.99,0,0
Grocery,5210000546,5210000546,McCormick Lemon & Pepper,3.69,0,0
Grocery,4300095545,4300095545,Blastin Berry Cherry,0.39,0,0
Grocery,7273062008,7273062008,Bubble Gum,0.99,0,0
Grocery,7874237126,7874237126,Lima Beans,2.19,0,0
Grocery,4156500006,4156500006,Pace Picante Sauce,3.49,0,0
Grocery,7225001748,7225001748,Corn Tortillas,2.99,0,0
Grocery,4126227299,4126227299,Onion Rings,0.99,0,0
Grocery,2840000169,2840000169,Dill Pickle Sunflower Seeds,0.59,0,0
Grocery,1200050408,1200050408,MTN Dew 16oz Bottle,0.99,0,0
Grocery,7641009364,7641009364,movie theater popcorn,1.49,0,0
Grocery,6172007104,6172007104,Argo Corn Starch,2.09,0,0
Grocery,7641090288,7641090288,Lew-O Cookies,0.33,0,0
Grocery,2840001228,2840001228,Sweet & Smokin BBQ,1.49,0,0
Grocery,2800020203,2800020203,Butterfinger,0.99,0,0
Grocery,7756721896,7756721896,Turbo Rocket,1.69,0,0
Grocery,2840002807,2840002807,Sour Cream & Onion,1.49,0,0
Grocery,2840002813,2840002813,Flamin Hot Puffs,1.49,0,0
Grocery,5070003975,5070003975,Meatloaf Seasoning,1.19,0,0
Grocery,7641090015,7641090015,Lem-O-Lunch Cookies,0.79,0,0
Grocery,6.59,6.59,Mccormick Ground Sage,6.59,0,0
Grocery,5210000386,5210000386,Mc Cormick Ground Sage,6.59,0,0
Grocery,5210000884,5210000884,McCormick Rubbed Sage,5.69,0,0
Grocery,5200032016,5200032016,Gatorade Frost 32oz,1.99,0,0
Grocery,4142000379,4142000379,Cherry Heads,0.3,0,0
Grocery,2829360035,2829360035,BBQ,1.09,0,0
Grocery,4300095531,4300095531,Orange kool aid,0.39,0,0
Grocery,5210009860,5210009860,MC Brown Gravy,1.19,0,0
Grocery,2264897808,2264897808,Sour Apple Rings,0.59,0,0
Grocery,8814923001,8814923001,Oatmeal Cookies,0.79,0,0
Grocery,2560008876,2560008876,Berry Cheese Danish,1.79,0,0
Grocery,1200062990,1200062990,Lipton  Half & Half,1.69,0,0
Grocery,2840016567,2840016567,Flamin Hot Popcorn,0.5,0,0
Grocery,2840018024,2840018024,Grandmas Blueberry & White ,0.69,0,0
Grocery,3010039705,3010039705,Pecan Sandies,0.99,0,0
Grocery,7273029417,7273029417,Orange Drink,0.89,0,0
Grocery,2796811042,2796811042,Big Pickle Sausage,0.99,0,0
Grocery,2430080607,2430080607,Berries & Cheese,1.29,0,0
Grocery,7225001754,7225001754,Micasa Flour Tortillas,3.69,0,0
Grocery,1200013027,1200013027,MTN Dew Baja last,1.69,0,0
Grocery,2430083561,2430083561,Oatmeal Cream Pie,0.5,0,0
Grocery,7641090291,7641090291,Buffalo Wing Blue Cheese,0.59,0,0
Grocery,2733100049,2733100049,Tortillas 18c,1.59,0,0
Grocery,7380000080,7380000080,Faygo Root Beer Can,0.59,0,0
Grocery,7641009577,7641009577,Lance Smoked Almonds,1.69,0,0
Grocery,1200006145,1200006145,Lipton Green Tea ,1.69,0,0
Grocery,7874237081,7874237081,Pancake Mix,2.79,0,0
Grocery,4171032343,4171032343,12 pk Crush,6.25,0,0
Grocery,7273029416,7273029416,Lemon Drink,0.89,0,0
Grocery,7641001438,7641001438,Smoke House Cheddar,0.59,0,0
Grocery,2840000620,2840000620,Jalapeno Cheddar,0.59,0,0
Grocery,7056085185,7056085185,Whole Okra,2.69,0,0
Grocery,5210001972,5210001972,5Th Season Salt,1.29,0,0
Grocery,4142000381,4142000381,Le mon Heads,0.3,0,0
Grocery,2840002279,2840002279,Flamin Hot Matador,1.29,0,0
Grocery,4420947103,4420947103,Creamy Chocolate Frosting,2.59,0,0
Grocery,4142000344,4142000344,Boston Baked,0.3,0,0
Grocery,7756702080,7756702080,Lick-a-color,0.99,0,0
Grocery,7064040465,7064040465,Jolly Rancher Bomb Pops,1.59,0,0
Grocery,7874201239,7874201239,Strawberry Spread,3.19,0,0
Grocery,1941070001,1941070001,5-Hour Energy Berry X-Strength,2.99,0,0
Grocery,7380000124,7380000124,Faygo Grape 2 Liter,1.39,0,0
Grocery,2430083526,2430083526,Glazed Donuts,0.75,0,0
Grocery,4900005116,4900005116,16oz Diet Coke,1.09,0,0
Grocery,7890720040,7890720040,Taco-Litos,1.09,0,0
Grocery,7273021202,7273021202,Whole Half Gallon,4.09,0,0
Grocery,4220000721,4220000721,Rip It Tribute,0.99,0,0
Grocery,3820000009,3820000009,Hot Pickle,1.19,0,0
Grocery,2840043618,2840043618,Munchies,1.49,0,0
Grocery,2829306501,2829306501,Brim's Bar B Q,0.5,0,0
Grocery,2190098222,2190098222,Bugles Ranch,1.49,0,0
Grocery,7641001041,7641001041,Captain Wafers,0.59,0,0
Grocery,2840043318,2840043318,Cheetos Crunchy,1.49,0,0
Grocery,2400002142,2400002142,Del Monte Peaches,1.49,0,0
Grocery,7077000114,7077000114,Buttermilk Quart,2.39,0,0
Grocery,7641090277,7641090277,Hot & Spicy Peanuts,0.99,0,0
Grocery,2840007292,2840007292,Sour Cream & Onion,1.49,0,0
Grocery,5070029267,5070029267,Parade Instant Coffee,2.29,0,0
Grocery,7641090293,7641090293,Bacon Cheddar,0.59,0,0
Grocery,2840000952,2840000952,Doritos Jacked Enchilada Sup.,1.09,0,0
Grocery,4900002893,4900002893,12 pk Mellow Yellow,6.25,0,0
Grocery,4500060222,4500060222,Wonder Bread,3.09,0,0
Grocery,2560008875,2560008875,Cheese Danish,1.79,0,0
Grocery,4143100865,4143100865,GAD Homestyle Cheeseburger,3.99,0,0
Grocery,2264897822,2264897822,Carmel Squares,0.59,0,0
Grocery,4420941020,4420941020,Cake Mix Yellow,1.79,0,0
Grocery,7874211068,7874211068,Sweet Peas,1.29,0,0
Grocery,5150001124,5150001124,Pet Milk,1.89,0,0
Grocery,2840001417,2840001417,Doritos Jacked,1.49,0,0
Grocery,1200080994,1200080994,12 pk Pepsi,6.25,0,0
Grocery,1070001559,1070001559,Heath Ice Cream Bar,1.49,0,0
Grocery,7756701861,7756701861,Mega Missile,1.49,0,0
Grocery,2560008877,2560008877,Iced Cinnamon Danish,1.79,0,0
Grocery,5200013517,5200013517,Gatorade Cool Blue,1.99,0,0
Grocery,1330015201,1330015201,Martha White Corn Meal,4.49,0,0
Grocery,2550000032,2550000032,Folgers Instant 2oz,2.99,0,0
Grocery,4178900246,4178900246,Ramen Noodle Soup,0.39,0,0
Grocery,2840007834,2840007834,Peanuts In Shell,0.99,0,0
Grocery,1.79,1.79,Powerade Strawberry Lemonade,1.59,0,0
Grocery,4767722961,4767722961,Snickers Ice Cream,2.19,0,0
Grocery,7641090072,7641090072,Pistachios,0.99,0,0
Grocery,7206008713,7206008713,Vanilla Half Gallon,5.29,0,0
Grocery,3400000652,3400000652,Hershey's Krackel,0.99,0,0
Grocery,2829347431,2829347431,Brims Hot  Curls,1.09,0,0
Grocery,5210001960,5210001960,5th Season Lemon Pepper,1.29,0,0
Grocery,2840026770,2840026770,Wavy Mango Salsa,1.49,0,0
Grocery,2560000006,2560000006,Coconut Junior,1.69,0,0
Grocery,2840042065,2840042065,Sweet Southern Barbecue,1.49,0,0
Grocery,2700050006,2700050006,Hunts Pasta Sauce Traditional,1.49,0,0
Grocery,7641001008,7641001008,Vanilla-O Lunch Cookies,0.59,0,0
Grocery,2829300797,2829300797,Sun Flower Seeds,0.99,0,0
Grocery,5200013490,5200013490,"Gatorade Strawberry, Watermelo",1.99,0,0
Grocery,7874236944,7874236944,Cut Green Beans,1.29,0,0
Grocery,2840001085,2840001085,Matador Sizzling Sweet,5.99,0,0
Grocery,2430080608,2430080608,Cream Cheese Danish,1.29,0,0
Grocery,2840043966,2840043966,Bacon Mac & Cheese,1.49,0,0
Grocery,3470000049,3470000049,Veg All,1.49,0,0
Grocery,7641090019,7641090019,Captains Wafers Four Cheese,0.59,0,0
Grocery,7230080055,7230080055,Gallon Jungle Juice,1.79,0,0
Grocery,7064040113,7064040113,BIg Dipper Strawberry Burst,1.49,0,0
Grocery,2840003323,2840003323,Ruffles Queso Jalapeno,1.09,0,0
Grocery,4900005571,4900005571,Fanta Peach 16oz,1.09,0,0
Grocery,4400002834,4400002834,Ritz Crackers,2.29,0,0
Grocery,7273029111,7273029111,Gallon Strawberry,2.89,0,0
Grocery,4688320001,4688320001,Coconut Slice,0.99,0,0
Grocery,2840008759,2840008759,Lays Barbecue,0.5,0,0
Grocery,1200001278,1200001278,Dt Green Tea,1.69,0,0
Grocery,2500005396,2500005396,Minute Maid Pink Lemonade,1.09,0,0
Grocery,7641090287,7641090287,Vanilla Creme,0.33,0,0
Grocery,7339000011,7339000011,Mentos,0.99,0,0
Grocery,2829306504,2829306504,Brim's Hot & Spicy,0.38,0,0
Grocery,5200010432,5200010432,Whey Protein Bar Choco Chip,2.09,0,0
Grocery,2500005394,2500005394,Minute Maid  Lemonade 16oz,1.09,0,0
Grocery,9774000005,9774000005,Thurst Burst Kiwi Strawberry,0.79,0,0
Grocery,7235910118,7235910118,Donuts,2.29,0,0
Grocery,7827110160,7827110160,Louisiana Hotsauce,1.09,0,0
Grocery,2430080711,2430080711,Peanut Butter Creme Pie,0.75,0,0
Grocery,4420947113,4420947113,Duncan Hines Cream Cheese,2.59,0,0
Grocery,7273029419,7273029419,Strawberry Drink,0.89,0,0
Grocery,5210001970,5210001970,Meat Tenderizer,1.29,0,0
Grocery,7064031446,7064031446,Sundae Crunch Bar,0.99,0,0
Grocery,7800000912,7800000912,Crush Grape,0.69,0,0
Grocery,7641009425,7641009425,Sunflower Kernel,0.59,0,0
Grocery,2560000782,2560000782,TastyKake Iced Honey Bun,1.69,0,0
Grocery,2840002473,2840002473,Doritos Spicy Nacho,1.49,0,0
Grocery,7641090078,7641090078,Fruit and mixed Nut,1.99,0,0
